Time,PlatformId,"Location (Lat, Long, Alt)","Orientation (Heading, Pitch, Roll)",Speed (m/s),FuelReserve,FuelBingo,FuelQuantity,FuelInitial,Name,Side,Domain
512,2,"[-27.472596,153.0379,304.79999]","[-3.0286403,0.0,0.0]",61.73333359,0,4082.33137,10857.11676,11521.24631,red2,red,2
512,3,"[-27.728524,152.9574,304.79999]","[2.3240788,0.0,0.0]",61.73333359,0,4082.33137,10857.11676,11521.24631,red3,red,2
512,4,"[-27.485298,152.99425,304.79999]","[0.75614264,0.0,0.0]",61.73333359,0,4082.33137,10857.07352,11521.24631,red4,red,2
512,5,"[-27.407869,153.02807,304.79999]","[0.66968149,0.0,0.0]",61.73333359,0,4082.33137,10857.07352,11521.24631,red5,red,2
512,6,"[-27.562606,152.84701,304.79999]","[-0.48224454,0.0,0.0]",61.73333359,0,4082.33137,10857.07352,11521.24631,red6,red,2
512,7,"[-27.442253,152.89167,304.79999]","[-2.775568e-17,0.0,0.0]",61.73333359,0,2267.961872,7331.115623,7711.070366,blue1,blue,2
512,8,"[-27.476869,152.98423,304.79999]","[1.3065187,0.0,0.0]",61.73333359,0,2267.961872,7331.114239,7711.070366,blue2,blue,2
513,1,"[-27.589311,152.88714,304.79999]","[-2.5097414,0.0,0.0]",61.73333359,0,4082.33137,10855.79793,11521.24631,red1,red,2
513,2,"[-27.47315,153.03783,304.79999]","[-3.0286397,0.0,0.0]",61.73333359,0,4082.33137,10855.81955,11521.24631,red2,red,2
513,3,"[-27.728905,152.95786,304.79999]","[2.3240751,0.0,0.0]",61.73333359,0,4082.33137,10855.81955,11521.24631,red3,red,2
513,4,"[-27.484892,152.99468,304.79999]","[0.7561392,0.0,0.0]",61.73333359,0,4082.33137,10855.77631,11521.24631,red4,red,2
513,5,"[-27.407432,153.02846,304.79999]","[0.66967839,0.0,0.0]",61.73333359,0,4082.33137,10855.77631,11521.24631,red5,red,2
513,6,"[-27.562112,152.84672,304.79999]","[-0.48224221,0.0,0.0]",61.73333359,0,4082.33137,10855.77631,11521.24631,red6,red,2
513,7,"[-27.441695,152.89167,304.79999]","[-2.775568e-17,0.0,0.0]",61.73333359,0,2267.961872,7330.373521,7711.070366,blue1,blue,2
513,8,"[-27.476723,152.98483,304.79999]","[1.3065139,0.0,0.0]",61.73333359,0,2267.961872,7330.372138,7711.070366,blue2,blue,2
514,1,"[-27.589761,152.88677,304.79999]","[-2.5097384,0.0,0.0]",61.73333359,0,4082.33137,10854.50072,11521.24631,red1,red,2
514,2,"[-27.473704,153.03776,304.79999]","[-3.0286391,0.0,0.0]",61.73333359,0,4082.33137,10854.52234,11521.24631,red2,red,2
514,3,"[-27.729287,152.95831,304.79999]","[2.3240714,0.0,0.0]",61.73333359,0,4082.33137,10854.52234,11521.24631,red3,red,2
514,4,"[-27.484486,152.99511,304.79999]","[0.75613576,0.0,0.0]",61.73333359,0,4082.33137,10854.4791,11521.24631,red4,red,2
514,5,"[-27.406995,153.02885,304.79999]","[0.66967529,0.0,0.0]",61.73333359,0,4082.33137,10854.4791,11521.24631,red5,red,2
514,6,"[-27.561617,152.84643,304.79999]","[-0.48223988,0.0,0.0]",61.73333359,0,4082.33137,10854.4791,11521.24631,red6,red,2
514,7,"[-27.441137,152.89167,304.79999]","[-2.775568e-17,0.0,0.0]",61.73333359,0,2267.961872,7329.631419,7711.070366,blue1,blue,2
514,8,"[-27.476577,152.98544,304.79999]","[1.306509,0.0,0.0]",61.73333359,0,2267.961872,7329.630036,7711.070366,blue2,blue,2
515,1,"[-27.590211,152.8864,304.79999]","[-2.5097355,0.0,0.0]",61.73333359,0,4082.33137,10853.20351,11521.24631,red1,red,2
515,2,"[-27.474258,153.03769,304.79999]","[-3.0286386,0.0,0.0]",61.73333359,0,4082.33137,10853.22513,11521.24631,red2,red,2
515,3,"[-27.729668,152.95877,304.79999]","[2.3240677,0.0,0.0]",61.73333359,0,4082.33137,10853.22513,11521.24631,red3,red,2
515,4,"[-27.48408,152.99554,304.79999]","[0.75613233,0.0,0.0]",61.73333359,0,4082.33137,10853.18189,11521.24631,red4,red,2
515,5,"[-27.406557,153.02924,304.79999]","[0.66967219,0.0,0.0]",61.73333359,0,4082.33137,10853.18189,11521.24631,red5,red,2
515,6,"[-27.561123,152.84614,304.79999]","[-0.48223755,0.0,0.0]",61.73333359,0,4082.33137,10853.18189,11521.24631,red6,red,2
515,7,"[-27.44058,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7328.889317,7711.070366,blue1,blue,2
515,8,"[-27.476432,152.98604,304.79999]","[1.3065042,0.0,0.0]",61.73333359,0,2267.961872,7328.887934,7711.070366,blue2,blue,2
516,1,"[-27.590661,152.88603,304.79999]","[-2.5097325,0.0,0.0]",61.73333359,0,4082.33137,10851.90629,11521.24631,red1,red,2
516,2,"[-27.474812,153.03762,304.79999]","[-3.028638,0.0,0.0]",61.73333359,0,4082.33137,10851.92791,11521.24631,red2,red,2
516,3,"[-27.73005,152.95923,304.79999]","[2.324064,0.0,0.0]",61.73333359,0,4082.33137,10851.92791,11521.24631,red3,red,2
516,4,"[-27.483675,152.99597,304.79999]","[0.75612889,0.0,0.0]",61.73333359,0,4082.33137,10851.88467,11521.24631,red4,red,2
516,5,"[-27.40612,153.02962,304.79999]","[0.66966909,0.0,0.0]",61.73333359,0,4082.33137,10851.88467,11521.24631,red5,red,2
516,6,"[-27.560629,152.84585,304.79999]","[-0.48223522,0.0,0.0]",61.73333359,0,4082.33137,10851.88467,11521.24631,red6,red,2
516,7,"[-27.440022,152.89167,304.79999]","[2.775568e-17,0.0,0.0]",61.73333359,0,2267.961872,7328.147215,7711.070366,blue1,blue,2
516,8,"[-27.476286,152.98665,304.79999]","[1.3064994,0.0,0.0]",61.73333359,0,2267.961872,7328.145832,7711.070366,blue2,blue,2
517,1,"[-27.591111,152.88566,304.79999]","[-2.5097295,0.0,0.0]",61.73333359,0,4082.33137,10850.60908,11521.24631,red1,red,2
517,2,"[-27.475366,153.03755,304.79999]","[-3.0286374,0.0,0.0]",61.73333359,0,4082.33137,10850.6307,11521.24631,red2,red,2
517,3,"[-27.730431,152.95969,304.79999]","[2.3240603,0.0,0.0]",61.73333359,0,4082.33137,10850.6307,11521.24631,red3,red,2
517,4,"[-27.483269,152.9964,304.79999]","[0.75612545,0.0,0.0]",61.73333359,0,4082.33137,10850.58746,11521.24631,red4,red,2
517,5,"[-27.405683,153.03001,304.79999]","[0.66966599,0.0,0.0]",61.73333359,0,4082.33137,10850.58746,11521.24631,red5,red,2
517,6,"[-27.560135,152.84556,304.79999]","[-0.48223289,0.0,0.0]",61.73333359,0,4082.33137,10850.58746,11521.24631,red6,red,2
517,7,"[-27.439464,152.89167,304.79999]","[-2.775568e-17,0.0,0.0]",61.73333359,0,2267.961872,7327.405113,7711.070366,blue1,blue,2
517,8,"[-27.47614,152.98725,304.79999]","[1.3064945,0.0,0.0]",61.73333359,0,2267.961872,7327.40373,7711.070366,blue2,blue,2
518,1,"[-27.591561,152.88529,304.79999]","[-2.5097265,0.0,0.0]",61.73333359,0,4082.33137,10849.31187,11521.24631,red1,red,2
518,2,"[-27.475921,153.03748,304.79999]","[-3.0286369,0.0,0.0]",61.73333359,0,4082.33137,10849.33349,11521.24631,red2,red,2
518,3,"[-27.730813,152.96014,304.79999]","[2.3240566,0.0,0.0]",61.73333359,0,4082.33137,10849.33349,11521.24631,red3,red,2
518,4,"[-27.482863,152.99683,304.79999]","[0.75612201,0.0,0.0]",61.73333359,0,4082.33137,10849.29025,11521.24631,red4,red,2
518,5,"[-27.405246,153.0304,304.79999]","[0.66966289,0.0,0.0]",61.73333359,0,4082.33137,10849.29025,11521.24631,red5,red,2
518,6,"[-27.559641,152.84527,304.79999]","[-0.48223056,0.0,0.0]",61.73333359,0,4082.33137,10849.29025,11521.24631,red6,red,2
518,7,"[-27.438907,152.89167,304.79999]","[-2.775568e-17,0.0,0.0]",61.73333359,0,2267.961872,7326.663011,7711.070366,blue1,blue,2
518,8,"[-27.475995,152.98785,304.79999]","[1.3064897,0.0,0.0]",61.73333359,0,2267.961872,7326.661629,7711.070366,blue2,blue,2
519,1,"[-27.592011,152.88492,304.79999]","[-2.5097236,0.0,0.0]",61.73333359,0,4082.33137,10848.01466,11521.24631,red1,red,2
519,2,"[-27.476475,153.03741,304.79999]","[-3.0286363,0.0,0.0]",61.73333359,0,4082.33137,10848.03628,11521.24631,red2,red,2
519,3,"[-27.731194,152.9606,304.79999]","[2.3240529,0.0,0.0]",61.73333359,0,4082.33137,10848.03628,11521.24631,red3,red,2
519,4,"[-27.482458,152.99726,304.79999]","[0.75611858,0.0,0.0]",61.73333359,0,4082.33137,10847.99304,11521.24631,red4,red,2
519,5,"[-27.404808,153.03079,304.79999]","[0.66965979,0.0,0.0]",61.73333359,0,4082.33137,10847.99304,11521.24631,red5,red,2
519,6,"[-27.559147,152.84498,304.79999]","[-0.48222823,0.0,0.0]",61.73333359,0,4082.33137,10847.99304,11521.24631,red6,red,2
519,7,"[-27.438349,152.89167,304.79999]","[-5.551136e-17,0.0,0.0]",61.73333359,0,2267.961872,7325.920909,7711.070366,blue1,blue,2
519,8,"[-27.475849,152.98846,304.79999]","[1.3064848,0.0,0.0]",61.73333359,0,2267.961872,7325.919527,7711.070366,blue2,blue,2
520,1,"[-27.59246,152.88455,304.79999]","[-2.5097206,0.0,0.0]",61.73333359,0,4082.33137,10846.71744,11521.24631,red1,red,2
520,2,"[-27.477029,153.03734,304.79999]","[-3.0286357,0.0,0.0]",61.73333359,0,4082.33137,10846.73906,11521.24631,red2,red,2
520,3,"[-27.731576,152.96106,304.79999]","[2.3240492,0.0,0.0]",61.73333359,0,4082.33137,10846.73906,11521.24631,red3,red,2
520,4,"[-27.482052,152.99769,304.79999]","[0.75611514,0.0,0.0]",61.73333359,0,4082.33137,10846.69582,11521.24631,red4,red,2
520,5,"[-27.404371,153.03118,304.79999]","[0.66965669,0.0,0.0]",61.73333359,0,4082.33137,10846.69582,11521.24631,red5,red,2
520,6,"[-27.558653,152.84469,304.79999]","[-0.48222589,0.0,0.0]",61.73333359,0,4082.33137,10846.69582,11521.24631,red6,red,2
520,7,"[-27.437791,152.89167,304.79999]","[-2.775568e-17,0.0,0.0]",61.73333359,0,2267.961872,7325.178807,7711.070366,blue1,blue,2
520,8,"[-27.475703,152.98906,304.79999]","[1.30648,0.0,0.0]",61.73333359,0,2267.961872,7325.177425,7711.070366,blue2,blue,2
521,1,"[-27.59291,152.88418,304.79999]","[-2.5097176,0.0,0.0]",61.73333359,0,4082.33137,10845.42023,11521.24631,red1,red,2
521,2,"[-27.477583,153.03727,304.79999]","[-3.0286352,0.0,0.0]",61.73333359,0,4082.33137,10845.44185,11521.24631,red2,red,2
521,3,"[-27.731957,152.96151,304.79999]","[2.3240455,0.0,0.0]",61.73333359,0,4082.33137,10845.44185,11521.24631,red3,red,2
521,4,"[-27.481646,152.99811,304.79999]","[0.7561117,0.0,0.0]",61.73333359,0,4082.33137,10845.39861,11521.24631,red4,red,2
521,5,"[-27.403934,153.03156,304.79999]","[0.6696536,0.0,0.0]",61.73333359,0,4082.33137,10845.39861,11521.24631,red5,red,2
521,6,"[-27.558159,152.84439,304.79999]","[-0.48222356,0.0,0.0]",61.73333359,0,4082.33137,10845.39861,11521.24631,red6,red,2
521,7,"[-27.437233,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7324.436705,7711.070366,blue1,blue,2
521,8,"[-27.475557,152.98966,304.79999]","[1.3064752,0.0,0.0]",61.73333359,0,2267.961872,7324.435323,7711.070366,blue2,blue,2
522,1,"[-27.59336,152.88381,304.79999]","[-2.5097147,0.0,0.0]",61.73333359,0,4082.33137,10844.12302,11521.24631,red1,red,2
522,2,"[-27.478137,153.0372,304.79999]","[-3.0286346,0.0,0.0]",61.73333359,0,4082.33137,10844.14464,11521.24631,red2,red,2
522,3,"[-27.732338,152.96197,304.79999]","[2.3240418,0.0,0.0]",61.73333359,0,4082.33137,10844.14464,11521.24631,red3,red,2
522,4,"[-27.48124,152.99854,304.79999]","[0.75610826,0.0,0.0]",61.73333359,0,4082.33137,10844.1014,11521.24631,red4,red,2
522,5,"[-27.403497,153.03195,304.79999]","[0.6696505,0.0,0.0]",61.73333359,0,4082.33137,10844.1014,11521.24631,red5,red,2
522,6,"[-27.557665,152.8441,304.79999]","[-0.48222123,0.0,0.0]",61.73333359,0,4082.33137,10844.1014,11521.24631,red6,red,2
522,7,"[-27.436676,152.89167,304.79999]","[-8.326704e-17,0.0,0.0]",61.73333359,0,2267.961872,7323.694603,7711.070366,blue1,blue,2
522,8,"[-27.475412,152.99027,304.79999]","[1.3064703,0.0,0.0]",61.73333359,0,2267.961872,7323.693221,7711.070366,blue2,blue,2
523,1,"[-27.59381,152.88344,304.79999]","[-2.5097117,0.0,0.0]",61.73333359,0,4082.33137,10842.82581,11521.24631,red1,red,2
523,2,"[-27.478691,153.03713,304.79999]","[-3.028634,0.0,0.0]",61.73333359,0,4082.33137,10842.84743,11521.24631,red2,red,2
523,3,"[-27.73272,152.96243,304.79999]","[2.3240382,0.0,0.0]",61.73333359,0,4082.33137,10842.84743,11521.24631,red3,red,2
523,4,"[-27.480835,152.99897,304.79999]","[0.75610483,0.0,0.0]",61.73333359,0,4082.33137,10842.80419,11521.24631,red4,red,2
523,5,"[-27.403059,153.03234,304.79999]","[0.6696474,0.0,0.0]",61.73333359,0,4082.33137,10842.80419,11521.24631,red5,red,2
523,6,"[-27.557171,152.84381,304.79999]","[-0.4822189,0.0,0.0]",61.73333359,0,4082.33137,10842.80419,11521.24631,red6,red,2
523,7,"[-27.436118,152.89167,304.79999]","[2.775568e-17,0.0,0.0]",61.73333359,0,2267.961872,7322.952501,7711.070366,blue1,blue,2
523,8,"[-27.475266,152.99087,304.79999]","[1.3064655,0.0,0.0]",61.73333359,0,2267.961872,7322.951119,7711.070366,blue2,blue,2
524,1,"[-27.59426,152.88307,304.79999]","[-2.5097087,0.0,0.0]",61.73333359,0,4082.33137,10841.52859,11521.24631,red1,red,2
524,2,"[-27.479245,153.03706,304.79999]","[-3.0286335,0.0,0.0]",61.73333359,0,4082.33137,10841.55021,11521.24631,red2,red,2
524,3,"[-27.733101,152.96289,304.79999]","[2.3240345,0.0,0.0]",61.73333359,0,4082.33137,10841.55021,11521.24631,red3,red,2
524,4,"[-27.480429,152.9994,304.79999]","[0.75610139,0.0,0.0]",61.73333359,0,4082.33137,10841.50697,11521.24631,red4,red,2
524,5,"[-27.402622,153.03273,304.79999]","[0.6696443,0.0,0.0]",61.73333359,0,4082.33137,10841.50697,11521.24631,red5,red,2
524,6,"[-27.556677,152.84352,304.79999]","[-0.48221657,0.0,0.0]",61.73333359,0,4082.33137,10841.50697,11521.24631,red6,red,2
524,7,"[-27.43556,152.89167,304.79999]","[-2.775568e-17,0.0,0.0]",61.73333359,0,2267.961872,7322.210399,7711.070366,blue1,blue,2
524,8,"[-27.47512,152.99147,304.79999]","[1.3064607,0.0,0.0]",61.73333359,0,2267.961872,7322.209018,7711.070366,blue2,blue,2
525,1,"[-27.59471,152.8827,304.79999]","[-2.5097057,0.0,0.0]",61.73333359,0,4082.33137,10840.23138,11521.24631,red1,red,2
525,2,"[-27.4798,153.03699,304.79999]","[-3.0286329,0.0,0.0]",61.73333359,0,4082.33137,10840.253,11521.24631,red2,red,2
525,3,"[-27.733483,152.96334,304.79999]","[2.3240308,0.0,0.0]",61.73333359,0,4082.33137,10840.253,11521.24631,red3,red,2
525,4,"[-27.480023,152.99983,304.79999]","[0.75609795,0.0,0.0]",61.73333359,0,4082.33137,10840.20976,11521.24631,red4,red,2
525,5,"[-27.402185,153.03311,304.79999]","[0.6696412,0.0,0.0]",61.73333359,0,4082.33137,10840.20976,11521.24631,red5,red,2
525,6,"[-27.556183,152.84323,304.79999]","[-0.48221424,0.0,0.0]",61.73333359,0,4082.33137,10840.20976,11521.24631,red6,red,2
525,7,"[-27.435003,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7321.468297,7711.070366,blue1,blue,2
525,8,"[-27.474975,152.99208,304.79999]","[1.3064558,0.0,0.0]",61.73333359,0,2267.961872,7321.466916,7711.070366,blue2,blue,2
526,1,"[-27.59516,152.88233,304.79999]","[-2.5097028,0.0,0.0]",61.73333359,0,4082.33137,10838.93417,11521.24631,red1,red,2
526,2,"[-27.480354,153.03692,304.79999]","[-3.0286324,0.0,0.0]",61.73333359,0,4082.33137,10838.95579,11521.24631,red2,red,2
526,3,"[-27.733864,152.9638,304.79999]","[2.3240271,0.0,0.0]",61.73333359,0,4082.33137,10838.95579,11521.24631,red3,red,2
526,4,"[-27.479618,153.00026,304.79999]","[0.75609452,0.0,0.0]",61.73333359,0,4082.33137,10838.91255,11521.24631,red4,red,2
526,5,"[-27.401748,153.0335,304.79999]","[0.6696381,0.0,0.0]",61.73333359,0,4082.33137,10838.91255,11521.24631,red5,red,2
526,6,"[-27.555689,152.84294,304.79999]","[-0.48221191,0.0,0.0]",61.73333359,0,4082.33137,10838.91255,11521.24631,red6,red,2
526,7,"[-27.434445,152.89167,304.79999]","[-2.775568e-17,0.0,0.0]",61.73333359,0,2267.961872,7320.726195,7711.070366,blue1,blue,2
526,8,"[-27.474829,152.99268,304.79999]","[1.306451,0.0,0.0]",61.73333359,0,2267.961872,7320.724814,7711.070366,blue2,blue,2
527,1,"[-27.59561,152.88196,304.79999]","[-2.5096998,0.0,0.0]",61.73333359,0,4082.33137,10837.63696,11521.24631,red1,red,2
527,2,"[-27.480908,153.03685,304.79999]","[-3.0286318,0.0,0.0]",61.73333359,0,4082.33137,10837.65858,11521.24631,red2,red,2
527,3,"[-27.734246,152.96426,304.79999]","[2.3240234,0.0,0.0]",61.73333359,0,4082.33137,10837.65858,11521.24631,red3,red,2
527,4,"[-27.479212,153.00069,304.79999]","[0.75609108,0.0,0.0]",61.73333359,0,4082.33137,10837.61534,11521.24631,red4,red,2
527,5,"[-27.40131,153.03389,304.79999]","[0.669635,0.0,0.0]",61.73333359,0,4082.33137,10837.61534,11521.24631,red5,red,2
527,6,"[-27.555194,152.84265,304.79999]","[-0.48220958,0.0,0.0]",61.73333359,0,4082.33137,10837.61534,11521.24631,red6,red,2
527,7,"[-27.433887,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7319.984093,7711.070366,blue1,blue,2
527,8,"[-27.474683,152.99328,304.79999]","[1.3064462,0.0,0.0]",61.73333359,0,2267.961872,7319.982712,7711.070366,blue2,blue,2
528,1,"[-27.59606,152.8816,304.79999]","[-2.5096968,0.0,0.0]",61.73333359,0,4082.33137,10836.33974,11521.24631,red1,red,2
528,2,"[-27.481462,153.03678,304.79999]","[-3.0286312,0.0,0.0]",61.73333359,0,4082.33137,10836.36136,11521.24631,red2,red,2
528,3,"[-27.734627,152.96472,304.79999]","[2.3240197,0.0,0.0]",61.73333359,0,4082.33137,10836.36136,11521.24631,red3,red,2
528,4,"[-27.478806,153.00112,304.79999]","[0.75608764,0.0,0.0]",61.73333359,0,4082.33137,10836.31812,11521.24631,red4,red,2
528,5,"[-27.400873,153.03428,304.79999]","[0.6696319,0.0,0.0]",61.73333359,0,4082.33137,10836.31812,11521.24631,red5,red,2
528,6,"[-27.5547,152.84236,304.79999]","[-0.48220725,0.0,0.0]",61.73333359,0,4082.33137,10836.31812,11521.24631,red6,red,2
528,7,"[-27.43333,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7319.241991,7711.070366,blue1,blue,2
528,8,"[-27.474537,152.99389,304.79999]","[1.3064413,0.0,0.0]",61.73333359,0,2267.961872,7319.24061,7711.070366,blue2,blue,2
529,1,"[-27.59651,152.88123,304.79999]","[-2.5096938,0.0,0.0]",61.73333359,0,4082.33137,10835.04253,11521.24631,red1,red,2
529,2,"[-27.482016,153.03671,304.79999]","[-3.0286307,0.0,0.0]",61.73333359,0,4082.33137,10835.06415,11521.24631,red2,red,2
529,3,"[-27.735008,152.96517,304.79999]","[2.324016,0.0,0.0]",61.73333359,0,4082.33137,10835.06415,11521.24631,red3,red,2
529,4,"[-27.4784,153.00155,304.79999]","[0.75608421,0.0,0.0]",61.73333359,0,4082.33137,10835.02091,11521.24631,red4,red,2
529,5,"[-27.400436,153.03467,304.79999]","[0.6696288,0.0,0.0]",61.73333359,0,4082.33137,10835.02091,11521.24631,red5,red,2
529,6,"[-27.554206,152.84207,304.79999]","[-0.48220492,0.0,0.0]",61.73333359,0,4082.33137,10835.02091,11521.24631,red6,red,2
529,7,"[-27.432772,152.89167,304.79999]","[-2.775568e-17,0.0,0.0]",61.73333359,0,2267.961872,7318.499889,7711.070366,blue1,blue,2
529,8,"[-27.474392,152.99449,304.79999]","[1.3064365,0.0,0.0]",61.73333359,0,2267.961872,7318.498509,7711.070366,blue2,blue,2
530,1,"[-27.59696,152.88086,304.79999]","[-2.5096909,0.0,0.0]",61.73333359,0,4082.33137,10833.74532,11521.24631,red1,red,2
530,2,"[-27.48257,153.03664,304.79999]","[-3.0286301,0.0,0.0]",61.73333359,0,4082.33137,10833.76694,11521.24631,red2,red,2
530,3,"[-27.73539,152.96563,304.79999]","[2.3240123,0.0,0.0]",61.73333359,0,4082.33137,10833.76694,11521.24631,red3,red,2
530,4,"[-27.477995,153.00198,304.79999]","[0.75608077,0.0,0.0]",61.73333359,0,4082.33137,10833.7237,11521.24631,red4,red,2
530,5,"[-27.399999,153.03505,304.79999]","[0.6696257,0.0,0.0]",61.73333359,0,4082.33137,10833.7237,11521.24631,red5,red,2
530,6,"[-27.553712,152.84178,304.79999]","[-0.48220259,0.0,0.0]",61.73333359,0,4082.33137,10833.7237,11521.24631,red6,red,2
530,7,"[-27.432214,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7317.757787,7711.070366,blue1,blue,2
530,8,"[-27.474246,152.99509,304.79999]","[1.3064317,0.0,0.0]",61.73333359,0,2267.961872,7317.756407,7711.070366,blue2,blue,2
531,1,"[-27.59741,152.88049,304.79999]","[-2.5096879,0.0,0.0]",61.73333359,0,4082.33137,10832.44811,11521.24631,red1,red,2
531,2,"[-27.483124,153.03657,304.79999]","[-3.0286295,0.0,0.0]",61.73333359,0,4082.33137,10832.46973,11521.24631,red2,red,2
531,3,"[-27.735771,152.96609,304.79999]","[2.3240086,0.0,0.0]",61.73333359,0,4082.33137,10832.46973,11521.24631,red3,red,2
531,4,"[-27.477589,153.0024,304.79999]","[0.75607733,0.0,0.0]",61.73333359,0,4082.33137,10832.42649,11521.24631,red4,red,2
531,5,"[-27.399561,153.03544,304.79999]","[0.66962261,0.0,0.0]",61.73333359,0,4082.33137,10832.42649,11521.24631,red5,red,2
531,6,"[-27.553218,152.84149,304.79999]","[-0.48220026,0.0,0.0]",61.73333359,0,4082.33137,10832.42649,11521.24631,red6,red,2
531,7,"[-27.431657,152.89167,304.79999]","[-5.551136e-17,0.0,0.0]",61.73333359,0,2267.961872,7317.015685,7711.070366,blue1,blue,2
531,8,"[-27.4741,152.9957,304.79999]","[1.3064268,0.0,0.0]",61.73333359,0,2267.961872,7317.014305,7711.070366,blue2,blue,2
532,1,"[-27.59786,152.88012,304.79999]","[-2.5096849,0.0,0.0]",61.73333359,0,4082.33137,10831.15089,11521.24631,red1,red,2
532,2,"[-27.483678,153.0365,304.79999]","[-3.028629,0.0,0.0]",61.73333359,0,4082.33137,10831.17251,11521.24631,red2,red,2
532,3,"[-27.736153,152.96654,304.79999]","[2.3240049,0.0,0.0]",61.73333359,0,4082.33137,10831.17251,11521.24631,red3,red,2
532,4,"[-27.477183,153.00283,304.79999]","[0.7560739,0.0,0.0]",61.73333359,0,4082.33137,10831.12927,11521.24631,red4,red,2
532,5,"[-27.399124,153.03583,304.79999]","[0.66961951,0.0,0.0]",61.73333359,0,4082.33137,10831.12927,11521.24631,red5,red,2
532,6,"[-27.552724,152.8412,304.79999]","[-0.48219793,0.0,0.0]",61.73333359,0,4082.33137,10831.12927,11521.24631,red6,red,2
532,7,"[-27.431099,152.89167,304.79999]","[-2.775568e-17,0.0,0.0]",61.73333359,0,2267.961872,7316.273583,7711.070366,blue1,blue,2
532,8,"[-27.473955,152.9963,304.79999]","[1.306422,0.0,0.0]",61.73333359,0,2267.961872,7316.272203,7711.070366,blue2,blue,2
533,1,"[-27.59831,152.87975,304.79999]","[-2.5096819,0.0,0.0]",61.73333359,0,4082.33137,10829.85368,11521.24631,red1,red,2
533,2,"[-27.484233,153.03642,304.79999]","[-3.0286284,0.0,0.0]",61.73333359,0,4082.33137,10829.8753,11521.24631,red2,red,2
533,3,"[-27.736534,152.967,304.79999]","[2.3240012,0.0,0.0]",61.73333359,0,4082.33137,10829.8753,11521.24631,red3,red,2
533,4,"[-27.476777,153.00326,304.79999]","[0.75607046,0.0,0.0]",61.73333359,0,4082.33137,10829.83206,11521.24631,red4,red,2
533,5,"[-27.398687,153.03622,304.79999]","[0.66961641,0.0,0.0]",61.73333359,0,4082.33137,10829.83206,11521.24631,red5,red,2
533,6,"[-27.55223,152.84091,304.79999]","[-0.4821956,0.0,0.0]",61.73333359,0,4082.33137,10829.83206,11521.24631,red6,red,2
533,7,"[-27.430541,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7315.531481,7711.070366,blue1,blue,2
533,8,"[-27.473809,152.99691,304.79999]","[1.3064172,0.0,0.0]",61.73333359,0,2267.961872,7315.530101,7711.070366,blue2,blue,2
534,1,"[-27.59876,152.87938,304.79999]","[-2.509679,0.0,0.0]",61.73333359,0,4082.33137,10828.55647,11521.24631,red1,red,2
534,2,"[-27.484787,153.03635,304.79999]","[-3.0286278,0.0,0.0]",61.73333359,0,4082.33137,10828.57809,11521.24631,red2,red,2
534,3,"[-27.736916,152.96746,304.79999]","[2.3239975,0.0,0.0]",61.73333359,0,4082.33137,10828.57809,11521.24631,red3,red,2
534,4,"[-27.476372,153.00369,304.79999]","[0.75606702,0.0,0.0]",61.73333359,0,4082.33137,10828.53485,11521.24631,red4,red,2
534,5,"[-27.398249,153.03661,304.79999]","[0.66961331,0.0,0.0]",61.73333359,0,4082.33137,10828.53485,11521.24631,red5,red,2
534,6,"[-27.551736,152.84062,304.79999]","[-0.48219327,0.0,0.0]",61.73333359,0,4082.33137,10828.53485,11521.24631,red6,red,2
534,7,"[-27.429984,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7314.789379,7711.070366,blue1,blue,2
534,8,"[-27.473663,152.99751,304.79999]","[1.3064123,0.0,0.0]",61.73333359,0,2267.961872,7314.788,7711.070366,blue2,blue,2
535,1,"[-27.59921,152.87901,304.79999]","[-2.509676,0.0,0.0]",61.73333359,0,4082.33137,10827.25926,11521.24631,red1,red,2
535,2,"[-27.485341,153.03628,304.79999]","[-3.0286273,0.0,0.0]",61.73333359,0,4082.33137,10827.28088,11521.24631,red2,red,2
535,3,"[-27.737297,152.96792,304.79999]","[2.3239938,0.0,0.0]",61.73333359,0,4082.33137,10827.28088,11521.24631,red3,red,2
535,4,"[-27.475966,153.00412,304.79999]","[0.75606359,0.0,0.0]",61.73333359,0,4082.33137,10827.23764,11521.24631,red4,red,2
535,5,"[-27.397812,153.03699,304.79999]","[0.66961021,0.0,0.0]",61.73333359,0,4082.33137,10827.23764,11521.24631,red5,red,2
535,6,"[-27.551242,152.84033,304.79999]","[-0.48219094,0.0,0.0]",61.73333359,0,4082.33137,10827.23764,11521.24631,red6,red,2
535,7,"[-27.429426,152.89167,304.79999]","[0.0,0.0,0.0]",61.73333359,0,2267.961872,7314.047277,7711.070366,blue1,blue,2
